Usuario,Caso,CUIL,Fecha,CBU Origen,CBU Destino,Monto,Moneda
analista3,CASO-01029,23221794536,2024-02-14,ES8034365872894299216967,ES7952162497353420276825,118133.42,USD
analista2,CASO-01030,29875715715,2024-02-04,ES0582390669312030578466,ES1700069112679099754443,626538.2,USD
analista2,CASO-01030,29875715715,2024-02-03,ES3403827600604033080056,ES0205648824941723046251,586405.48,USD
analista3,CASO-01031,70184184552,2024-02-21,ES5526452598645974152971,ES4476797263040749405121,88142.33,USD
analista3,CASO-01031,70184184552,2024-02-21,ES0302418706836045237110,ES3933280150100394485753,62289.6,USD
analista3,CASO-01031,70184184552,2024-02-21,ES6209212171470112646218,ES4944317145271720934454,254179.8,USD
analista3,CASO-01032,83132521537,2024-02-13,ES9836743357935348545498,ES3341784529793028207321,62686.57,ARS
analista3,CASO-01032,83132521537,2024-02-13,ES1411103572962681765829,ES1019871534932019550924,35543.83,ARS
analista3,CASO-01032,83132521537,2024-02-13,ES5050667896101422594698,ES3938399431627637348013,24466.83,USD
analista3,CASO-01032,83132521537,2024-02-15,ES6216878293176905714025,ES0503867567474924989566,26265.77,USD
analista3,CASO-01033,12183803713,2024-02-13,ES8472641816831081719716,ES7731533150311115827980,670183.77,USD
analista3,CASO-01033,12183803713,2024-02-12,ES9595592512959416382852,ES1382574030976505141925,84209.65,ARS
analista3,CASO-01033,12183803713,2024-02-12,ES9049958495462523863732,ES2222701032361400136903,665215.11,ARS
analista3,CASO-01033,12183803713,2024-02-12,ES0760355321649483650849,ES9490242065374497999487,272965.29,ARS
analista1,CASO-01034,26563186382,2024-02-12,ES3726017645363123093863,ES7589583501549101680007,602188.96,USD
analista1,CASO-01034,26563186382,2024-02-12,ES8386923569109988685518,ES2690762916649995261774,23411.22,USD
analista1,CASO-01034,26563186382,2024-02-12,ES0841887405408922770491,ES0860514136770068501325,666355.52,ARS
analista2,CASO-01035,07714754607,2024-02-13,ES8468863712732289693729,ES7511530763699352814707,310586.45,ARS
analista2,CASO-01035,07714754607,2024-02-14,ES6276094351745862162705,ES0363434287030603642743,299770.17,USD
analista1,CASO-01036,89580849209,2024-02-04,ES4991110870510462622331,ES7222172065387119194543,66706.15,USD
analista1,CASO-01036,89580849209,2024-02-02,ES0501874981022396033203,ES1313957479569812707279,153317.97,USD
analista3,CASO-01037,31644621932,2024-02-02,ES1978083691240183454578,ES8886536920895416654322,104328.86,ARS
analista3,CASO-01037,31644621932,2024-02-03,ES5970743350853734776741,ES5534473804025596119629,961414.41,ARS
analista3,CASO-01037,31644621932,2024-02-02,ES1814759394932308052517,ES5885643302760954267095,501640.12,USD
analista3,CASO-01037,31644621932,2024-02-03,ES2571360317223071786873,ES4072150002765821492318,158547.17,USD
analista3,CASO-01038,33425840402,2024-02-28,ES7345410657895553689949,ES3820099331222814810035,551959.23,ARS
analista3,CASO-01039,40204046766,2024-02-03,ES3470113660738014318303,ES0996971388330550304409,794797.27,USD
analista3,CASO-01039,40204046766,2024-02-04,ES9440721928848981587717,ES1966568040608854136012,699258.0,ARS
analista2,CASO-01040,18776656121,2024-02-24,ES3429918583053462740278,ES6920719456627504311020,367593.69,ARS
analista1,CASO-01041,97688137749,2024-02-13,ES3965534644588059346981,ES8133661055049932002067,554350.13,ARS
analista1,CASO-01041,97688137749,2024-02-15,ES4156071037770434239834,ES1946238277434821251001,407325.52,ARS
analista1,CASO-01041,97688137749,2024-02-13,ES6751657859570426243571,ES1942324944884993158594,425529.87,ARS
analista1,CASO-01041,97688137749,2024-02-14,ES8497785151786459589794,ES7322353622977434711383,511324.52,ARS
analista3,CASO-01042,82549646487,2024-02-07,ES2846030412884977601567,ES4009245548028680837334,346513.21,USD
analista1,CASO-01043,18143470951,2024-02-19,ES9399543413853502112482,ES9394729122083450268911,821623.12,ARS
analista1,CASO-01043,18143470951,2024-02-19,ES4788478967945395854799,ES1189056790711401850543,587144.7,USD
analista1,CASO-01044,74442520638,2024-02-17,ES7908459723810302504945,ES0252069807551379320247,123264.43,ARS
analista1,CASO-01044,74442520638,2024-02-17,ES5753341103378465260328,ES4263484926049139411270,152449.85,USD
analista1,CASO-01044,74442520638,2024-02-17,ES6768922727060686437658,ES6933567492943119674424,570902.93,USD
analista1,CASO-01045,21386962067,2024-02-05,ES0712572045799048084480,ES2342411672906207264632,13324.14,USD
analista1,CASO-01045,21386962067,2024-02-06,ES8355541512885758494628,ES4510707183076732433685,49953.17,ARS
analista1,CASO-01045,21386962067,2024-02-05,ES3646182492617774451979,ES5004309351385883768847,341046.29,ARS
analista1,CASO-01046,92754522534,2024-02-22,ES0676306995585148374156,ES1327534082831896753724,245064.14,ARS
analista1,CASO-01046,92754522534,2024-02-21,ES6721944556184700596224,ES2901067723216914325826,346203.99,ARS
analista1,CASO-01046,92754522534,2024-02-23,ES4585030329156365077124,ES4360981509683956418090,711598.7,USD
analista1,CASO-01046,92754522534,2024-02-22,ES7234588077383293778074,ES0604783799940586438511,274476.27,USD
analista2,CASO-01047,99912784882,2024-02-12,ES6809222514568762283357,ES0614238979608113243532,352156.13,USD
analista2,CASO-01047,99912784882,2024-02-13,ES5220669120194433547417,ES2847654846748506876238,605630.75,ARS
analista2,CASO-01047,99912784882,2024-02-11,ES2377449487656096588820,ES6352122667946742889032,137635.0,ARS
analista3,CASO-01048,88860893519,2024-02-28,ES3963437407505008648485,ES0442794360633978427277,124630.61,USD
analista2,CASO-01049,45915926919,2024-02-21,ES8091234442270590588365,ES8893185687053353719330,90643.79,USD
analista2,CASO-01049,45915926919,2024-02-21,ES3745094193934562496655,ES3541150160127686092788,111062.34,USD
analista2,CASO-01049,45915926919,2024-02-21,ES2883565554105924950812,ES1375227051451537932833,241555.58,USD
analista2,CASO-01049,45915926919,2024-02-22,ES3098036072259208372600,ES5543014979650836372566,225640.91,USD
analista3,CASO-01050,42012697604,2024-02-11,ES0823597150658905695859,ES7931545789040818181571,139806.91,USD
analista3,CASO-01050,42012697604,2024-02-12,ES6374335422876442001126,ES3183657913890427560668,162247.31,USD
analista3,CASO-01050,42012697604,2024-02-11,ES7491033594003285491995,ES3617621345633975085335,83720.86,USD
analista3,CASO-01050,42012697604,2024-02-12,ES9738824159221046776180,ES2206547436853159330661,44602.64,ARS
analista2,CASO-01051,43468715471,2024-02-02,ES2026723631540379873311,ES5997000372656000305800,287034.45,USD
analista2,CASO-01051,43468715471,2024-02-03,ES8272189135436855930507,ES4048610356054187623737,472871.32,USD
analista2,CASO-01051,43468715471,2024-02-02,ES0459008858699722800481,ES4736872118376755230002,551343.1,USD
analista2,CASO-01051,43468715471,2024-02-01,ES2404176889519314684420,ES3957031522182761348095,208544.01,USD
analista1,CASO-01052,64475605140,2024-02-05,ES1228828104222386133211,ES7800420761517081951751,74201.21,ARS
analista1,CASO-01052,64475605140,2024-02-05,ES0943256624467526057868,ES4894893735818877334755,45358.88,ARS
analista2,CASO-01053,34828642228,2024-02-16,ES5742433274013258857831,ES4719758858839205889005,454116.49,USD
analista2,CASO-01053,34828642228,2024-02-17,ES3327130069201621433797,ES2863903783199623092783,60217.4,USD
analista2,CASO-01053,34828642228,2024-02-17,ES7107312412607427911886,ES6712857219035221772850,106238.89,USD
analista1,CASO-01054,40533232669,2024-02-14,ES2186024471273909904310,ES3977120323502245839342,218510.49,USD
analista2,CASO-01055,75509515393,2024-02-09,ES3737132179461383542007,ES7548769396627334802931,112103.21,USD
analista2,CASO-01055,75509515393,2024-02-09,ES7388933708229559486676,ES8963301374049363120402,614137.54,ARS
analista2,CASO-01055,75509515393,2024-02-08,ES0605304779816765009407,ES7440307061493414275565,455310.04,USD
analista2,CASO-01055,75509515393,2024-02-08,ES4554831360434356222714,ES3556820363788946651577,596160.58,ARS
analista1,CASO-01056,02979476809,2024-02-03,ES0835142160017336765697,ES0349819288901993729933,201867.17,ARS
analista2,CASO-01057,62965240455,2024-02-12,ES2867648627253335802365,ES4934404677725106009206,317471.17,ARS
analista2,CASO-01057,62965240455,2024-02-11,ES6669304580657483604691,ES2269755980650074774640,258644.87,ARS
analista3,CASO-01058,22176765151,2024-02-07,ES4891957576710484926287,ES0484391244467523490914,612486.97,USD
analista3,CASO-01058,22176765151,2024-02-06,ES2660913338856104127222,ES4331976991418406109286,560431.52,ARS
analista3,CASO-01059,99186126505,2024-02-08,ES3052938354963214556508,ES0916097911327454333805,16695.19,USD
analista2,CASO-01060,22371698023,2024-02-28,ES1551944410402362344999,ES3671827469369889967690,337911.04,USD
analista2,CASO-01060,22371698023,2024-02-28,ES5146525046772238212375,ES8120380825537231550646,181224.6,ARS
analista2,CASO-01060,22371698023,2024-02-29,ES8251933467355669206513,ES2168309295051320359828,212743.72,USD
analista2,CASO-01060,22371698023,2024-02-29,ES5276243292799197820687,ES0569279350955374358540,234097.55,ARS
analista3,CASO-01061,28308128998,2024-02-18,ES9569162513252629497346,ES5348300507291618295928,864474.3,USD
analista3,CASO-01061,28308128998,2024-02-17,ES2856910944743277410828,ES7466893540868324854751,108084.33,ARS
analista3,CASO-01061,28308128998,2024-02-18,ES1830909647801650975379,ES3005847298600615968935,381678.91,ARS
analista1,CASO-01062,29631670820,2024-02-22,ES4559750211500323197188,ES6159237941706134326793,211281.04,ARS
analista1,CASO-01062,29631670820,2024-02-20,ES9601887326863006727382,ES4682947497411741283299,15768.82,ARS
analista2,CASO-01063,93269911120,2024-02-21,ES6720928918832800477571,ES6126017426560070034512,138928.52,USD
analista2,CASO-01063,93269911120,2024-02-22,ES4825869980548799461389,ES3198083966743643955517,100495.59,ARS
analista2,CASO-01064,48266694057,2024-02-07,ES7051335829218634486631,ES3112560576254964966643,382554.69,ARS
analista2,CASO-01064,48266694057,2024-02-06,ES8443824865824118121576,ES9723607267546594717234,12311.15,ARS
analista1,CASO-01065,77041033471,2024-02-10,ES3135373275873994594792,ES7459159968344753978579,55915.98,USD
analista1,CASO-01065,77041033471,2024-02-08,ES0846530814943288382603,ES4475976047691479292231,152723.49,ARS
analista1,CASO-01065,77041033471,2024-02-09,ES1694540514217762109161,ES9610713280699606851508,351765.77,ARS
analista1,CASO-01066,77827508881,2024-02-24,ES6054467760418335885161,ES4714285511659245122787,177647.5,ARS
analista1,CASO-01066,77827508881,2024-02-24,ES8515910153594357308467,ES9613970032719976427798,925228.24,ARS
analista1,CASO-01066,77827508881,2024-02-23,ES5822087669877318043082,ES5680941990713382117110,286727.82,USD
analista1,CASO-01066,77827508881,2024-02-23,ES5028134120926707697901,ES8406380999182721398806,290476.75,ARS
analista1,CASO-01067,04840515046,2024-02-06,ES7379394251743668584779,ES8961145466277146188037,93130.88,ARS
analista3,CASO-01068,72164156268,2024-02-25,ES8640366088699238161810,ES8608300661038571853771,83442.0,USD
analista2,CASO-01069,31129492030,2024-02-28,ES6111975144203063909624,ES3747718757479243215863,443148.11,USD
analista3,CASO-01070,88092061661,2024-02-26,ES8960212673540636071691,ES0300915938690347208572,103201.82,ARS
analista3,CASO-01070,88092061661,2024-02-26,ES9324617744010971113239,ES6766243090979174663821,142845.56,ARS
analista3,CASO-01070,88092061661,2024-02-27,ES5116576549731263040976,ES8922851825122669082982,855153.6,USD
analista3,CASO-01070,88092061661,2024-02-28,ES7717223599153148272889,ES5386613236850984352460,841007.32,USD
analista1,CASO-01071,77300869858,2024-03-02,ES7808985769025675095487,ES8499631616510589961932,478380.09,USD
analista1,CASO-01072,99133677675,2024-03-03,ES7977686668033582170503,ES5261115580798538013853,61111.5,USD
analista1,CASO-01072,99133677675,2024-03-04,ES4090324815411801742611,ES9596762155800872686466,39118.12,ARS
analista1,CASO-01072,99133677675,2024-03-05,ES0788274496174617709231,ES3919597600845515572763,40788.47,ARS
analista1,CASO-01072,99133677675,2024-03-04,ES0331734128447333686309,ES7150218394755196119479,53983.78,ARS
analista2,CASO-01073,80861313358,2024-03-28,ES3064063890655330885367,ES9438667493348687901532,179478.98,USD
analista3,CASO-01074,55879456852,2024-03-23,ES7408177929485216875623,ES4102300799918760952969,135277.34,ARS
analista3,CASO-01074,55879456852,2024-03-23,ES8414704325618521304291,ES7464950169708148195801,439434.33,USD
analista3,CASO-01074,55879456852,2024-03-22,ES6651980340276053326869,ES7020874568348293090801,145960.6,ARS
analista2,CASO-01075,05879351324,2024-03-20,ES1081632129520008231137,ES7668362134592129142425,15593.31,ARS
analista2,CASO-01075,05879351324,2024-03-20,ES7078505734518030081394,ES3746110374246721942104,74912.53,USD
analista1,CASO-01076,33130734482,2024-03-24,ES4550170350346403249218,ES1551559611916729184239,15476.27,ARS
analista3,CASO-01077,58381203315,2024-03-29,ES7855276733781593581281,ES6282299943914639067943,111065.45,USD
analista3,CASO-01077,58381203315,2024-03-28,ES5065919778357044634239,ES2449109734041814462102,236752.86,USD
analista3,CASO-01077,58381203315,2024-03-28,ES8539413077167551887013,ES5440220607443504688019,350440.0,ARS
analista1,CASO-01078,12189170062,2024-03-27,ES3709697334726510002342,ES1362071047657349540612,218624.06,USD
analista1,CASO-01078,12189170062,2024-03-28,ES3302816127190381672558,ES8806795147875897479317,175352.52,USD
analista1,CASO-01078,12189170062,2024-03-29,ES8389935853131966674528,ES0357405200899379807794,165552.06,USD
analista1,CASO-01079,93183543626,2024-03-04,ES9497201071913402761548,ES6876023831861785980044,575572.32,ARS
analista2,CASO-01080,32048401016,2024-03-18,ES3556479122473492643934,ES5158498779636406366274,203512.37,ARS
analista3,CASO-01081,52583905929,2024-03-19,ES9763778203427441994873,ES4174677499259341148092,651899.52,USD
analista3,CASO-01081,52583905929,2024-03-20,ES3485117104436836167762,ES2280723637270402906798,930690.39,ARS
analista2,CASO-01082,73867147003,2024-03-25,ES8956318544882774478674,ES9158006809414971189919,308456.1,ARS
analista2,CASO-01082,73867147003,2024-03-24,ES8998590325833075836013,ES4570497074556483092499,194201.68,USD
analista2,CASO-01082,73867147003,2024-03-25,ES2544625590259143032257,ES4839321133999399690235,296254.4,ARS
analista2,CASO-01082,73867147003,2024-03-24,ES1295567335735989013889,ES8093205186743132972026,295499.34,USD
analista2,CASO-01083,09782828915,2024-03-12,ES7595054465381555092573,ES0651889366323947617930,527276.89,ARS
analista2,CASO-01083,09782828915,2024-03-14,ES6418936385390038651536,ES5912365837925155176648,703346.18,USD
analista2,CASO-01083,09782828915,2024-03-13,ES6720223093756078796500,ES8428464777605925459841,576404.61,USD
analista2,CASO-01083,09782828915,2024-03-14,ES9874905918070425148241,ES4156519854973135464690,188912.29,ARS
analista2,CASO-01084,52714275893,2024-03-20,ES8207271644813091156422,ES0884667677975725372548,228050.82,ARS
analista2,CASO-01084,52714275893,2024-03-20,ES0644331480945070546501,ES5093495188203475718061,224728.11,ARS
analista2,CASO-01084,52714275893,2024-03-20,ES5649707187239060549312,ES3346513381452457309805,171781.13,ARS
analista3,CASO-01085,49258296979,2024-03-28,ES6476592731273902540620,ES3391966481609901999222,553329.0,USD
analista3,CASO-01085,49258296979,2024-03-26,ES3301240260985014372350,ES9822964367458765384506,365548.05,ARS
analista1,CASO-01086,54458222371,2024-03-03,ES4180897801257558230645,ES6519747020340104913812,184679.92,USD
analista1,CASO-01086,54458222371,2024-03-04,ES2700004631466968114587,ES7356375293695468901558,463470.58,USD
analista1,CASO-01086,54458222371,2024-03-04,ES8218185123781020560363,ES5373898639684183488466,399493.01,ARS
analista1,CASO-01087,72785508952,2024-03-20,ES0761298709327852892445,ES5883302611901670832060,600815.2,USD
analista1,CASO-01088,50920688746,2024-03-03,ES2074174575026253703731,ES5429476530367265704139,648920.57,USD
analista1,CASO-01088,50920688746,2024-03-03,ES5578517304305508036044,ES8884344905151239552248,576328.42,USD
analista1,CASO-01088,50920688746,2024-03-03,ES1530068171811658769481,ES0825253952530608099977,287953.51,USD
analista1,CASO-01088,50920688746,2024-03-04,ES2540962285775539720419,ES5823720497126031437698,307941.21,ARS
analista2,CASO-01089,72595565763,2024-03-18,ES4645578535098376959278,ES8842070738572540865789,171096.27,ARS
analista2,CASO-01089,72595565763,2024-03-18,ES8199186046752398332999,ES5870802415556299192558,199670.77,USD
analista2,CASO-01089,72595565763,2024-03-18,ES3871071889230418170028,ES3797776588964538086292,48642.38,ARS
analista1,CASO-01090,83882105375,2024-03-02,ES7626969240155296412472,ES4206437066355072158565,298771.16,ARS
analista1,CASO-01090,83882105375,2024-03-02,ES3275736269504587600557,ES1918296107442762980735,76857.14,USD
analista1,CASO-01090,83882105375,2024-03-03,ES1320967065247497072015,ES5590841402320738851512,41825.19,USD
analista2,CASO-01091,61210297799,2024-03-14,ES5863512980251165114175,ES5317693801169362809407,611128.05,USD
analista2,CASO-01091,61210297799,2024-03-15,ES4833635973583430856787,ES5901911005664138374031,382939.98,USD
analista3,CASO-01092,83737182623,2024-03-11,ES6868063237679773378266,ES5007892374371237580827,310536.53,ARS
analista3,CASO-01092,83737182623,2024-03-11,ES4090637530959973702234,ES8469488642953301549522,123795.05,USD
analista2,CASO-01093,77298753423,2024-03-26,ES0469080591827532196081,ES0564851037318627684501,393130.09,ARS
analista3,CASO-01094,86062711672,2024-03-06,ES6307769740542290199064,ES3851330836815596016178,43812.16,ARS
analista3,CASO-01094,86062711672,2024-03-08,ES4602325613477512378531,ES0262012585821111694246,168561.05,USD
analista3,CASO-01094,86062711672,2024-03-06,ES3304663695486169859440,ES2577214267960409771410,602736.76,ARS
analista3,CASO-01095,48223995819,2024-03-17,ES3489979239982889758076,ES1985080505757542985430,86847.14,USD
analista3,CASO-01096,43333321864,2024-03-27,ES7181190635601274741306,ES2446870723834036395461,74957.25,ARS
analista3,CASO-01096,43333321864,2024-03-27,ES5364252624538709522750,ES7644949196692194826624,387281.53,USD
analista2,CASO-01097,99493263720,2024-03-29,ES5916419812039887643700,ES5866776948846334115404,318054.23,USD
analista2,CASO-01097,99493263720,2024-03-27,ES2315354156535525721766,ES2021707203498731257397,309720.15,ARS
analista2,CASO-01097,99493263720,2024-03-29,ES6242406328513904359512,ES7800046856024288619402,413741.49,ARS
analista2,CASO-01097,99493263720,2024-03-28,ES8107386228789591298867,ES9562529553107971240701,328524.63,USD
analista3,CASO-01098,07652023876,2024-03-12,ES7907402841397775516841,ES3467426281162209549796,126018.0,USD
analista3,CASO-01098,07652023876,2024-03-11,ES1130023936802554124372,ES0760219098440573156561,662143.72,ARS
analista1,CASO-01099,40586342515,2024-03-19,ES9719549094700303220475,ES7405421920949686325995,256852.7,USD
analista1,CASO-01099,40586342515,2024-03-18,ES2062765434700674904335,ES4699474129278896938922,110345.41,ARS
analista1,CASO-01099,40586342515,2024-03-19,ES7243535043579679332525,ES4501046790464830902655,352436.27,USD
analista1,CASO-01099,40586342515,2024-03-18,ES9096345083583388983022,ES2756140108265588151674,204019.12,ARS
analista2,CASO-01100,69756924223,2024-03-09,ES5541040903666642056767,ES8402560986381416121969,47811.68,ARS
analista2,CASO-01101,31264627912,2024-04-28,ES8011170780592431098734,ES7552660530699803806136,738340.93,USD
analista2,CASO-01101,31264627912,2024-04-28,ES1878151792765169756001,ES9401335101611905137770,610757.68,ARS
analista3,CASO-01102,12626238701,2024-04-14,ES7538622584881519445189,ES7501431148531295790347,92307.69,ARS
analista3,CASO-01102,12626238701,2024-04-14,ES4737984653372188022672,ES8488076157935788813406,41342.86,ARS
analista3,CASO-01102,12626238701,2024-04-14,ES1181592480847991722947,ES7531437647614349050368,57199.02,USD
analista2,CASO-01103,39515938710,2024-04-14,ES7999316388256624355864,ES9490389948925761009411,112922.85,ARS
analista2,CASO-01103,39515938710,2024-04-12,ES1929363148223185359068,ES9340624263142268086896,386529.09,USD
analista2,CASO-01103,39515938710,2024-04-14,ES8840423895406155084793,ES5688778047836961641694,392386.65,USD
analista1,CASO-01104,43304269970,2024-04-14,ES0816621684692854237855,ES9899523771534149151950,353710.72,ARS
analista1,CASO-01104,43304269970,2024-04-13,ES7619581118330555994654,ES5581155402047888856599,234468.39,ARS
analista2,CASO-01105,93851265239,2024-04-08,ES1676884166078527484594,ES6849219107659341703442,111057.23,ARS
analista2,CASO-01105,93851265239,2024-04-08,ES7510266712824194822161,ES9521039924354789532747,116074.05,ARS
analista2,CASO-01105,93851265239,2024-04-07,ES8295811868700835072303,ES0634937501408262176349,34422.93,USD
analista2,CASO-01105,93851265239,2024-04-08,ES1090332819951136872360,ES8559204268614833654890,76542.0,USD
analista2,CASO-01106,99868862486,2024-04-23,ES0651339555285491236815,ES1342281228317081593516,354851.8,ARS
analista2,CASO-01106,99868862486,2024-04-22,ES3456552257379812711214,ES2596207813448829062818,154462.4,ARS
analista2,CASO-01107,92149704511,2024-04-04,ES0237769555795024223655,ES3460473397141249750106,61100.71,USD
analista2,CASO-01107,92149704511,2024-04-06,ES7767274477933147628513,ES7816059981616224669761,766572.56,ARS
analista3,CASO-01108,05145951350,2024-04-25,ES3317869801279865585967,ES7587975733654241466085,920061.8,USD
analista1,CASO-01109,35731804800,2024-04-28,ES2105762636104662061951,ES6580104235458267906321,761490.79,ARS
analista1,CASO-01109,35731804800,2024-04-27,ES8577687413882721011577,ES1742966153062750112328,666639.89,ARS
analista1,CASO-01109,35731804800,2024-04-28,ES0667144875245207682036,ES0281648897408073127769,752404.22,ARS
analista3,CASO-01110,05751273297,2024-04-12,ES4399765755487776044002,ES0567910009427383093579,719107.52,ARS
analista3,CASO-01110,05751273297,2024-04-14,ES2089035514381426805928,ES8034691230484542609309,1004264.65,ARS
analista3,CASO-01110,05751273297,2024-04-13,ES8837079874028748334141,ES0882067046065842622793,195718.88,USD
analista2,CASO-01111,19711386216,2024-04-13,ES0225084903502963108297,ES4104154168251765016197,85091.42,ARS
analista2,CASO-01111,19711386216,2024-04-13,ES4607780363275201126289,ES9242025963536573435748,116331.22,USD
analista2,CASO-01111,19711386216,2024-04-12,ES4669035055752053311995,ES2124598147077758829556,90423.89,USD
analista2,CASO-01111,19711386216,2024-04-12,ES6390286725097179795374,ES1629637249941188279419,10890.92,USD
analista2,CASO-01112,95495338228,2024-04-21,ES0227047410872205942376,ES8058770798296729595961,156481.56,USD
analista2,CASO-01112,95495338228,2024-04-21,ES5210732245167533833969,ES4641363254721689099835,269677.6,USD
analista3,CASO-01113,51535726817,2024-04-05,ES2008778579215546618612,ES7322780716068222271011,21273.31,ARS
analista3,CASO-01114,00210322350,2024-04-15,ES9222916090054584594429,ES2412324909319644451517,25471.58,USD
analista3,CASO-01114,00210322350,2024-04-15,ES2553853484509411161498,ES5727702291718408758439,105603.94,ARS
analista3,CASO-01114,00210322350,2024-04-16,ES5505918501234695083500,ES1737323890664533078124,102982.63,USD
analista1,CASO-01115,44094823365,2024-04-07,ES3518903227910908745985,ES1713821556683734182355,161057.4,ARS
analista1,CASO-01115,44094823365,2024-04-07,ES4021900593864270243793,ES0419601553461092724200,394610.81,USD
analista3,CASO-01116,37114687335,2024-04-13,ES3702846279988929018559,ES1699135052473028732097,228307.59,USD
analista3,CASO-01116,37114687335,2024-04-13,ES9899955732949051728664,ES1617700985648590476931,410640.51,USD
analista3,CASO-01116,37114687335,2024-04-15,ES5712899169686623450428,ES3064435832981529340582,154887.07,USD
analista3,CASO-01116,37114687335,2024-04-14,ES1465633823855834264253,ES6322300391593807611113,579188.95,USD
analista2,CASO-01117,64214289021,2024-04-13,ES6464817154932408576177,ES1857261838203201652367,144541.69,ARS
analista2,CASO-01117,64214289021,2024-04-13,ES8996659943956611789740,ES5620652669479246599051,155348.6,USD
analista1,CASO-01118,07164308417,2024-04-06,ES2684164002105337155646,ES5817986350117050791820,862408.41,USD
analista1,CASO-01118,07164308417,2024-04-06,ES4806380634951719954988,ES4765692527754576079206,565040.07,USD
analista1,CASO-01118,07164308417,2024-04-08,ES8048771346102261425820,ES6360345798875471688145,665398.39,ARS
analista2,CASO-01119,29822195191,2024-04-07,ES7344660800451104220841,ES3232927499877282983653,90424.29,ARS
analista2,CASO-01119,29822195191,2024-04-07,ES8691882155838486037896,ES1337021804161780398974,93800.65,ARS
analista3,CASO-01120,27292522720,2024-04-17,ES0670713633183692894054,ES5243800442798934309474,49429.63,ARS
analista2,CASO-01121,62650632157,2024-04-10,ES1714890214177478440276,ES3939320438154064475899,404072.66,ARS
analista2,CASO-01122,93529237439,2024-04-14,ES5526828483207781903469,ES7975873410477509641415,50268.14,USD
analista1,CASO-01123,58167479448,2024-04-16,ES1556231465648624812993,ES2848933841395952993881,94877.7,USD
analista1,CASO-01123,58167479448,2024-04-16,ES0210739787912992806979,ES9857464082974720569040,113008.99,USD
analista3,CASO-01124,76386053000,2024-04-23,ES8126242997124495813820,ES5048675951918003095151,120154.94,ARS
analista3,CASO-01124,76386053000,2024-04-24,ES0954121048311594470913,ES8751503362003233109360,60124.73,ARS
analista3,CASO-01124,76386053000,2024-04-23,ES3821113315001741803305,ES4445044002947028820871,13057.05,ARS
analista1,CASO-01125,74861075926,2024-04-22,ES9885936430367314850605,ES4495247655252785526597,238644.15,USD
analista1,CASO-01125,74861075926,2024-04-21,ES6159744512136144319803,ES5604932416447480747973,141492.83,ARS
analista3,CASO-01126,74536147058,2024-04-27,ES8204897809241301524278,ES6427093128526634596123,449920.48,ARS
analista3,CASO-01126,74536147058,2024-04-25,ES8581697826631057330087,ES5234189784649398659338,242255.72,USD
analista3,CASO-01126,74536147058,2024-04-26,ES4754622029320580111437,ES7244122485274061232593,594158.41,USD
analista3,CASO-01126,74536147058,2024-04-27,ES8297252748744543621828,ES2561397559139282045985,182887.27,USD
analista3,CASO-01127,45839762849,2024-04-04,ES7809109932715167854318,ES3261793235296859321985,172525.64,ARS
analista3,CASO-01127,45839762849,2024-04-06,ES3545618195708371419310,ES1848123994689660180826,235971.8,ARS
analista3,CASO-01128,45096266465,2024-04-23,ES6855254131554869158275,ES0692811293247580577868,44166.52,ARS
analista3,CASO-01128,45096266465,2024-04-22,ES0796466702079347446929,ES7056053023658448083329,224399.75,USD
analista1,CASO-01129,94455908595,2024-04-09,ES8997056880802796930466,ES4943872681447280089481,1141745.23,ARS
analista1,CASO-01129,94455908595,2024-04-09,ES4040052402104278288276,ES8643200624486137202428,62233.73,USD
analista1,CASO-01129,94455908595,2024-04-07,ES3983679711097870855265,ES9258885990858935271508,1159916.92,USD
analista1,CASO-01129,94455908595,2024-04-09,ES5491718997003807432621,ES6576852293320326634305,569710.79,ARS
analista2,CASO-01130,73825816004,2024-04-26,ES1933598832625481022811,ES6642768325127186161052,232535.69,ARS
analista2,CASO-01130,73825816004,2024-04-25,ES1981525412173319087689,ES8283045263201469787776,79761.66,ARS
analista3,CASO-01131,71926506442,2024-04-16,ES7887639099618863417450,ES1864880046568709419986,37669.05,USD
analista3,CASO-01132,87691443166,2024-04-25,ES4599870058147352680748,ES6255908538828627179153,149386.68,USD
analista3,CASO-01132,87691443166,2024-04-25,ES4138961877975905356009,ES5952202427013289197564,147436.92,ARS
analista3,CASO-01132,87691443166,2024-04-24,ES9686225342274354321385,ES1535170485483356386745,326806.5,USD
analista3,CASO-01133,38402242731,2024-04-16,ES1102623815504193664434,ES4521118602905288310513,138948.79,USD
analista3,CASO-01133,38402242731,2024-04-15,ES7059357934543721498678,ES7364806680858106679317,613713.11,ARS
analista3,CASO-01134,40190431165,2024-04-07,ES1822379906786019094484,ES7204614003611238742475,175046.22,ARS
analista3,CASO-01134,40190431165,2024-04-05,ES2343139881178793502534,ES9702084138919573550636,248810.36,USD
analista3,CASO-01134,40190431165,2024-04-06,ES9558807198901357521544,ES6506873864357724260603,359411.82,ARS
analista3,CASO-01134,40190431165,2024-04-05,ES2886950748270160546658,ES7575582266989859232568,35265.3,ARS
analista1,CASO-01135,19928049458,2024-04-10,ES9158059000227737875719,ES7063425183095268451635,51696.38,ARS
analista1,CASO-01135,19928049458,2024-04-09,ES9531021492738662733402,ES4190040032358187182597,519579.68,USD
